ID,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Expected Date,Groups With Access Code,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
15135,ELEC,GOE3,32540 S Biopshere Rd,Tucson,AZ,85739,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.5793304,-110.8514633,,,,,J1772
15136,ELEC,Fairfield Inn & Suites - Tesla,9384 Old Highway 99 N,Burlington,WA,98233,E,,Public,,,,,,8,,,,200-8,48.5091927,-122.3372441,,,,,TESLA
15137,CNG,Clean Energy - Boulder - Amoco,2990 Baseline Rd,Boulder,CO,80303,E,,Public - Card key at all times,,Q,3000,,,,,,,200-8,39.99953,-105.2534079,,MD,,,
15138,CNG,Clean Energy - Love Field Airport,8000 Denton Dr,Dallas,TX,75235,E,,Public - Credit card at all times,,Q,3000,,,,,,,200-8,32.8394449,-96.8538004,,MD,,,
15139,ELEC,eVgo - HEB Freedom Station,5225 Buffalo Speedway,Houston,TX,77005,E,,Public - Card key at all times,,,,1,1,1,,eVgo Network,https://www.evgonetwork.com/,GPS,29.7258,-95.4268,,,,,NEMA520 J1772 CHADEMO
15140,ELEC,North Bay Nissan,1250 Auto Center Dr,Petaluma,CA,94952,E,,Public - Call ahead,,,,,1,,,,,200-8,38.2671451,-122.6651759,,,,,J1772
15141,ELEC,eVgo - Simon Camarillo Outlets Freedom Station,900 1/2 Camarillo Center Dr,Camarillo,CA,93010,E,,Public - Card key at all times,,,,1,3,1,,eVgo Network,https://www.evgonetwork.com/,GPS,34.216034,-119.057791,,,,,NEMA520 J1772 CHADEMO
15142,ELEC,Kiwanis Park,5223 S Ash Ave.,Tempe,AZ,85283,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.375776,-111.94172,,,,,J1772
15143,ELEC,Ka'ahumanu Hale First Circuit Court Parking Garage,564 Pohukaina,Honolulu,HI,96813,E,,Public,,,,,1,,,,,200-8,21.3023,-157.861317,,,,,J1772
15144,CNG,Lemoore CNG,857 Iona Ave,Lemoore,CA,93245,E,,Public - Credit card at all times,,Q,3600,,,,,,,200-8,36.2837197,-119.793621,,HD,,,
15145,ELEC,Kwik Trip #869,3355 Hadley Ave,Oakdale,MN,55128,E,,Public,,,,1,,,,,,200-8,44.9970422,-92.9638857,,,,,NEMA520
15146,ELEC,"Walgreens - Marina, CA #4997",226 Reservation Rd,Marina,CA,93933,E,,Public - Card key at all times,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,36.6863361,-121.7974769,,,,,J1772
15147,E85,Sunoco,27410 Ford Rd,Garden City,MI,48135,E,,Public,,,,,,,,,,200-8,42.326485,-83.311736,,,,FALSE,
15148,BD,National Grid - Roslyn,250 Willis Ave,Roslyn,NY,11577,E,,Private,B20,,,,,,,,,GPS,40.7478941,-73.6403215,,,,,
15149,ELEC,Three Embarcadero Center,Three Embarcadero Center A Level Parking,San Francisco,CA,94111,E,,Public - Card key at all times,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.7951389,-122.3973611,,,,,J1772
15150,ELEC,FRED MEYER - #128 Gateway,1111 NE 102nd,Portland,OR,97220,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.530701,-122.558093,,,,,J1772
15151,ELEC,DGSREG-IV,1500 Capitol Ave,Sacramento,CA,95814,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.5745949,-121.4875109,,,,,J1772
15152,ELEC,AAA - Paradise Valley,4046 E. Greenway Road,Phoenix,AZ,85032,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.627018,-111.994023,,,,,J1772
15153,E85,Tesoro - Good Oil Co,10217 Highway 13 E,LaMoure,ND,58458,E,,Public - Credit card after hours,,,,,,,,,,GPS,46.355692,-98.304183,,,,FALSE,
15154,ELEC,BEAM CHARGING,160 W 10th St,New York,NY,10014,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.734314,-74.0019531,,,,,NEMA520 J1772
15155,LPG,U-Haul,4717 Clinton Hwy,Knoxville,TN,37912,E,,Public,,,,,,,,,,200-8,36.0009738,-83.972082,,,TRUE,,
15156,ELEC,eVgo - Park 'N Fly,15850 John F Kennedy Blvd,Houston,TX,77032,E,,Public - Card key at all times,,,,,2,,,eVgo Network,https://www.evgonetwork.com/,GPS,29.94917,-95.33138,,,,,J1772
15157,ELEC,GLENWOOD MGMT,1775 York Ave,New York,NY,10128,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7802315,-73.9445724,,,,,NEMA520 J1772
15158,LPG,Northern Energy,2025 E Crawford Ave,Deer Park,WA,99006,E,,Public,,,,,,,,,,200-8,47.9546203,-117.4447659,,,FALSE,,
15159,ELEC,West Hills Nissan,7900 University Blvd,Coraopolis,PA,15108,E,,Private,,,,,1,,,,,200-8,40.5136481,-80.2228879,,,,,J1772
15160,ELEC,CONSUMERSENERGY,11801 Farmington Rd,Livonia,MI,48150,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.370501,-83.374267,,,,,J1772
15161,ELEC,Granite City Electric - Legrand,3 Industrial Park Rd,Plymouth,MA,2360,E,,Public,,,,,2,,,,,200-8,41.9639174,-70.6984792,,,,,J1772
15162,LPG,U-Haul,522 W Platte Dr,Madison,WI,53719,E,,Public,,,,,,,,,,200-8,43.054625,-89.502077,,,TRUE,,
15163,ELEC,Kwik Trip #313,110 E Division St,Neillsville,WI,54456,E,,Public,,,,1,,,,,,200-8,44.5527361,-90.5961914,,,,,NEMA520
15164,E85,Hazens Marathon/Capital Express,14010 Cleveland Rd,Granger,IN,46530,E,,Public,,,,,,,,,,200-8,41.7242965,-86.1389056,,,,FALSE,
15165,ELEC,Bill Ray Nissan,2724 N Highway 17-92,Longwood,FL,32750,E,,Public - Call ahead,,,,,1,,,,,200-8,28.721382,-81.3190474,,,,,J1772
15166,LPG,Southwest LP Gas,3025 National Parks Hwy,Carlsbad,NM,88220,E,,Public,,,,,,,,,,200-8,32.3881764,-104.2205531,,,FALSE,,
15167,ELEC,Schiele Museum,1500 E Garrison Blvd,Gastonia,NC,28054,E,,Public,,,,,1,,,,,200-8,35.25297,-81.1575,,,,,J1772
15168,ELEC,Baytown Nissan,5445 I-10 E,Baytown,TX,77521,E,,Private,,,,,1,,,,,200-8,29.806862,-94.9724389,,,,,J1772
15169,E85,New York State Thruway Authority - Buffalo Section 6,1870 Walden Ave,Cheektowaga,NY,14225,E,,Private - Government only,,,,,,,,,,200-8,42.9091898,-78.7667093,,,,FALSE,
15170,LPG,U-Haul,1003 Zimalcrest Dr,Columbia,SC,29210,E,,Public,,,,,,,,,,200-8,34.0471251,-81.1040724,,,TRUE,,
15171,LPG,JS West,813 D St,Modesto,CA,95351,E,,Public - Call ahead,,,,,,,,,,200-8,37.6335377,-120.9950154,,,FALSE,,
15172,E85,C-Express,2303 6th Ave SE,Aberdeen,SD,57401,E,,Public,,,,,,,,,,GPS,45.459417,-98.455047,,,,TRUE,
15173,LPG,Southern Propane,5923 Soutel Dr,Jacksonville,FL,32219,E,,Public,,,,,,,,,,200-8,30.382299,-81.7386329,,,TRUE,,
15174,E85,FS Fast Stop,427 W Marion,Monticello,IL,61856,E,,Public - Credit card at all times,,,,,,,,,,200-8,40.0236437,-88.5760384,,,,FALSE,
15175,ELEC,CLEMENT HOTEL,700 Wave St,Monterey,CA,93940,E,,Public,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,36.615933,-121.901056,,,,,NEMA520 J1772
15176,LPG,Illinois Propane,2304 S Main St,Jacksonville,IL,62650,E,,Public - Call ahead,,,,,,,,,,200-8,39.6924357,-90.2287142,,,FALSE,,
15177,E85,United Farmers Mercantile Co-op,203 W Oak,Red Oak,IA,51566,E,,Public - Credit card after hours,,,,,,,,,,200-8,41.0167191,-95.2328512,,,,FALSE,
15178,ELEC,City of Rock Island Parking Ramp,16th St & 3rd Ave,Rock Island,IL,61201,E,,Public,,,,,2,,,,,GPS,41.509406,-90.577025,,,,,J1772
15179,ELEC,City of Seattle - Haller Lake,12600 Stone Ave N,Seattle,WA,98133,E,,Private,,,,,1,,,,,200-8,47.7210296,-122.3422029,,,,,J1772
15180,ELEC,City of Hartsville - 5th Street Parking Lot,126 N 5th St,Hartsville,SC,29550,E,,Public,,,,,2,,,,,GPS,34.373819,-80.07357,,,,,J1772
15181,CNG,DTE Energy - Milford,4820 Holtz Dr,Wixom,MI,48393,E,,Private,,Q,3600,,,,,,,200-8,42.526179,-83.564622,,HD,,,
15182,ELEC,Vacaville City Hall,650 Merchant St,Vacaville,CA,95688,E,,Private - Government only,,,,,3,,3 SP Inductive,,,200-8,38.35147,-121.995,,,,,J1772
15183,CNG,Clean N' Green - Waste Management,149 SW Kenyon St,Seattle,WA,98108,E,,Public - Credit card at all times,,Q,3000 3600,,,,,,,200-8,47.5317587,-122.3368233,,HD,,,
15184,LPG,Ferguson LP Gas,27650 Pinedale Rd,Ardmore,AL,35739,E,,Public - Call ahead,,,,,,,,,,200-8,34.9625901,-86.8257614,,,FALSE,,
15185,ELEC,RESIDENCE INN,825 Heathrow Park Ln,Lake Mary,FL,32746,E,,Public,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,28.783442,-81.355518,,,,,NEMA520 J1772
15186,ELEC,STETSON UNIV.,157 E Minnesota Ave,DeLand,FL,32720,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,29.0373783,-81.3026657,,,,,NEMA520 J1772
15187,CNG,City of Fullerton - EcoFuelCNG,1600 W Commonwealth Ave,Fullerton,CA,92833,E,,Public - Credit card at all times,,Q,3600,,,,,,,200-8,33.869787,-117.952097,,HD,,,
15188,ELEC,Lokey Nissan,27758 US Highway 19 N,Clearwater,FL,33761,E,,Private,,,,,1,,,,,GPS,28.024503,-82.738817,,,,,J1772
15189,CNG,City of Corpus Christi Gas Department,1202 Lipan St,Corpus Christi,TX,78401,E,,Private - Government only,,B,3600,,,,,,,200-8,27.7942859,-97.4030607,,HD,,,
15190,BD,City of Phoenix - Fire Station #20,726 W Glendale,Phoenix,AZ,85021,E,,Private,B20,,,,,,,,,200-8,33.5386506,-112.083504,,,,,
15191,ELEC,City of Palm Springs - Pavilion,401 S Pavilion Way,Palm Springs,CA,92262,P,9/1/13,PLANNED - not yet accessible,,,,,1,,,,,200-8,33.818389,-116.524917,,,,,J1772
15192,ELEC,MASS AUDUBON,1 Plum Island Turnpike,Newburyport,MA,1950,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.7990341,-70.8470535,,,,,J1772
15193,ELEC,City of Thousand Oaks - Transportation Center ,265 S Rancho Rd,Thousand Oaks,CA,91361,E,,Public,,,,,1,,,,,200-8,34.1750218,-118.8610077,,,,,J1772
15194,LPG,Camp Lejeune Marine Corps Base,1070 Michael Rd,Camp Lejeune,NC,28542,E,,Private - Government only,,,,,,,,,,GPS,34.672015,-77.329518,,,,,
15195,ELEC,Westar Energy - Wolf Creek,1550 Oxen Lane SE,Burlington,KS,66839,E,,Public,,,,,1,,,,,GPS,38.23899,-95.6886,,,,,J1772
15196,ELEC,Mid-City Motor World,4800 N US Highway 101,Eureka,CA,95503,E,,Private,,,,,1,,,,,200-8,40.8078853,-124.114459,,,,,J1772
15197,BD,Spinx #193,697 Fairview Rd,Simpsonville,SC,29680,E,,Public,B20,,,,,,,,,200-8,34.705494,-82.257397,,,,,
15198,ELEC,Rio Salado - Avondale,420 N Central Avenue,Avondale,AZ,85323,E,,Public,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,33.439275,-112.349879,,,,,J1772
15199,ELEC,Oconomowoc Transport,8515 Brown St,Oconomowoc,WI,53066,E,,Private,,,,,11,,,,,GPS,43.146703,-88.460533,,,,,J1772
15200,ELEC,Quigley Chevrolet,326 Main St,Bally,PA,19503,E,,Public - Call ahead,,,,,1,,,RechargeAccess,http://www.recharge-power.com/,GPS,40.39806,-75.58927,,,,,J1772
15201,ELEC,"Wildwood, Inc.",4985 Battle Creek Rd. SE,Salem,OR,97302,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,44.883384,-123.012592,,,,,J1772
15202,E85,Fastlane #63,6725 Highway 6,Taylor,MO,63471,E,,Public,,,,,,,,,,GPS,39.917639,-91.529231,,,,TRUE,
15203,ELEC,POSTY CARDS,1600 Olive St,Kansas City,MO,64127,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.0931282,-94.5543976,,,,,NEMA520 J1772
15204,LPG,Independent Propane Co,10610 I-10 E,Baytown,TX,77523,E,,Public,,,,,,,,,,GPS,29.82061,-94.9008,,,FALSE,,
15205,ELEC,Vaden Nissan,1009 E Oglethorpe Hwy,Flemington,GA,31313,E,,Public - Call ahead,,,,,1,,,,,200-8,31.8056415,-81.6041873,,,,,J1772
15206,LPG,Western Auto,261 E Trower Blvd,Mannford,OK,74044,E,,Public - Call ahead,,,,,,,,,,200-8,36.1280377,-96.3593892,,,TRUE,,
15207,ELEC,City of Champaign - Hill Street Parking Deck,123 W Hill St,Champaign,IL,61820,E,,Public,,,,,,,4 Avcon Conductive,,,200-8,40.1192192,-88.2445908,,,,,
15208,ELEC,PRESIDIO TRUST,Taylor Rd,San Francisco,CA,94129,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.8007469,-122.4597626,,,,,J1772
15209,ELEC,CARCHARGING,3141 Tremont Rd,Columbus,OH,43221,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.0209885,-83.0614395,,,,,J1772
15210,ELEC,HIGH HOTELS,1931 Hospitality Drive,Lancaster,PA,17601,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.0495491,-76.2490178,,,,,J1772
15211,ELEC,West County Nissan,14747 Manchester Rd,Ballwin,MO,63011,E,,Public - Call ahead,,,,,1,1,,,,200-8,38.5931491,-90.5326758,,,,,J1772 CHADEMO
15212,E85,Croton-on-Hudson Gulf,67 Croton Point Ave,Croton-on-Hudson,NY,10520,E,,Public,,,,,,,,,,200-8,41.194311,-73.880944,,,,FALSE,
15213,LPG,Cenex - Farmers Union Oil Co,2520 Centennial Rd,Bismarck,ND,58501,E,,Public,,,,,,,,,,200-8,46.8338632,-100.7306769,,,FALSE,,
15214,ELEC,"HILLSBORO, OR",150 E Main St,Hillsboro,OR,97123,E,,Public,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,45.5210323,-122.9898794,,,,,NEMA520 J1772
15215,ELEC,Executive Valet Parking - Bradley International Airport,1186 South St,Suffield,CT,6078,E,,Public,,,,,3,,,,,200-8,41.9513279,-72.663078,,,,,J1772
15216,ELEC,Colliers International - Building 101,"125 E County Line Road, Building 101",Warminster,PA,18974,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,40.175948,-75.07923,,,,,J1772
15217,LPG,49er Travel Plaza,2828 El Centro Rd,Sacramento,CA,95833,E,,Public,,,,,,,,,,200-8,38.617005,-121.538165,,,FALSE,,
15218,E85,Spinx #256,3221 Murray Ave,Anderson,SC,29624,E,,Public,,,,,,,,,,200-8,34.466974,-82.658555,,,,FALSE,
15219,LPG,U-Haul,529 Wade Hampton Blvd,Greenville,SC,29609,E,,Public,,,,,,,,,,200-8,34.8667136,-82.3800439,,,TRUE,,
15220,ELEC,Edison Welding Institute,1250 Arthur E Adams Dr,Columbus,OH,43221,E,,Public,,,,,1,,,,,200-8,40.006037,-83.04235,,,,,J1772
15221,LPG,Propane Depot,7507 Eckhert Rd,San Antonio,TX,78240,E,,Public,,,,,,,,,,200-8,29.5083854,-98.6273211,,,TRUE,,
15222,ELEC,MONMOUTH UNIV,400 Cedar Ave,West Long Branch,NJ,7764,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.2783737,-74.0083313,,,,,NEMA520 J1772
15223,ELEC,Arizona Grand Resort,8000 Arizona Grand Parkway,Phoenix,AZ,85044,E,,Public,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.373465,-111.971852,,,,,J1772
15224,E85,Freeborn County Co-op,105 5th Ave,Hartland,MN,56042,E,,Public - Credit card at all times,,,,,,,,,,200-8,43.7648992,-93.5641087,,,,FALSE,
15225,ELEC,Venice Nissan,700 US Highway 41 Bypass S,Venice,FL,34292,E,,Public - Call ahead,,,,,1,,,,,GPS,27.090886,-82.433092,,,,,J1772
15226,LPG,U-Haul,1795 Golden Mile Hwy,Monroeville,PA,15146,E,,Public,,,,,,,,,,GPS,40.445689,-79.714831,,,TRUE,,
15227,ELEC,Double Tree - Tesla,651 N Winstead Ave,Rocky Mount,NC,27804,E,,Public,,,,,,8,,,,200-8,35.973481,-77.847215,,,,,TESLA
15228,ELEC,Market Garage,8297 Glass Alley,Fairfax,VA,22031,E,,Public,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.873467,-77.231117,,,,,J1772
15229,CNG,First Alt Fuel Inc,317 N Bois-D-Arc,Tyler,TX,75702,E,,Private,,B,3600,,,,,,,200-8,32.353461,-95.302501,,MD,,,
15230,ELEC,Red Jacket Inn,2251 White Mountain Hwy,North Conway,NH,3860,E,,Public - Call ahead,,,,,1,,,,,200-8,44.0410226,-71.1214466,,,,,J1772
15231,E85,DiPrima's Mobil,1311 Fairport Rd,Fairport,NY,14450,E,,Public - Credit card after hours,,,,,,,,,,200-8,43.10092,-77.461536,,,,FALSE,
15232,LPG,Nelson-Putman Propane,2146 E Highway 175,Athens,TX,75752,E,,Public,,,,,,,,,,200-8,32.2279808,-95.821528,,,FALSE,,
15233,ELEC,Gulf Coast Town Center - Tesla,9903 Gulf Coast Main St,Fort Myers,FL,33913,E,,Public,,,,,,8,,,,200-8,26.4864276,-81.7895781,,,,,TESLA
15234,ELEC,Tempe Marketplace Mall South,2000 E. Rio Salado Parkway,Tempe,AZ,85281,E,,Public,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,33.431209,-111.906888,,,,,J1772
15235,ELEC,NATIONAL GRID,90-102 Clarkson Ave,Potsdam,NY,13676,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,44.6627892,-74.9977625,,,,,J1772
15236,ELEC,HY-VEE,Fitchrona Rd,Fitchburg,WI,53719,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0136659,-89.4797169,,,,,J1772
15237,LPG,Brotherton Propane Inc,507 Missouri Ave,West Plains,MO,65775,E,,Public - Call ahead,,,,,,,,,,200-8,36.7322068,-91.8572404,,,FALSE,,
15238,ELEC,Baldwin Park Metrolink - Lot 2,3825 Downing Ave,Baldwin Park,CA,91706,E,,Public,,,,,,,1 SP Inductive  1 Avcon Conductive,,,200-8,34.0848329,-117.9586829,,,,,
15239,LPG,Severson Mileage,508 Louisa St,Winona,MN,55987,E,,Public,,,,,,,,,,200-8,44.036144,-91.610331,,,TRUE,,
15240,ELEC,BROOKFIELD WEST,601 S Figueroa St,Los Angeles,CA,90017,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,34.0509971,-118.2591369,,,,,J1772
15241,ELEC,SKYHOUSE SOUTH,100 6th Street Northeas,Atlanta,GA,30309,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.7782656,-84.3832991,,,,,J1772
15242,ELEC,Stone Mountain Nissan,4275 Highway 78,Lilburn,GA,30047,E,,Private,,,,,1,,,,,200-8,33.8348452,-84.0791268,,,,,J1772
15243,CNG,Peoples Natural Gas,432 Hyde Park Rd,Leechburg,PA,15656,E,,Private,,Q,3000 3600,,,,,,,200-8,40.605269,-79.603213,,MD,,,
15244,ELEC,UCLA - Parking Structure 2 ,602 Charles E Young Dr E,Los Angeles,CA,90095,E,,Private,,,,4,,,,,,GPS,34.070217,-118.439614,,,,,NEMA515
15245,BD,Langley Research Center,2 E Ames St,Hampton,VA,23681,E,,Private - Government only,B20,,,,,,,,,GPS,37.097728,-76.383423,,,,,
15246,ELEC,CITY OF LOWELL,204 E Main,Lowell,MI,49331,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.9339523,-85.3374939,,,,,NEMA520 J1772
15247,CNG,Waste Management - Lancaster Hauling,1205 W City Ranch Rd,Palmdale,CA,93551,E,,Private,,Q,3600,,,,,,,200-6,34.5754927,-118.1771204,,HD,,,
15248,LPG,Blue Star Gas - Salem,3837 Portland Rd NE,Salem,OR,97301,E,,Public - Card key after hours,,,,,,,,,,200-8,44.9747195,-123.0014027,,,FALSE,,
15249,ELEC,Town of Oro Valley,11000 N. La Canada Dr,Oro Valley,AZ,85737,E,,Public,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,32.40833,-110.994504,,,,,J1772
15250,ELEC,UCR,W Campus Dr,Riverside,CA,92507,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.97321,-117.3320686,,,,,J1772
15251,CNG,Sublette School District #1,10095 Highway 191,Pinedale,WY,82941,E,,Public - Credit card at all times,,Q,3000 3600,,,,,,,GPS,42.866703,-109.890169,,HD,,,
15252,LPG,U-Haul,351 Gulf Fwy S,League City,TX,77573,E,,Public,,,,,,,,,,200-8,29.4990983,-95.1121766,,,TRUE,,
15253,LPG,Doc's Hardware,112 N Orange,Albion,IN,46701,E,,Public,,,,,,,,,,200-8,41.3960993,-85.4238303,,,FALSE,,
15254,CNG,Lawson State Community College - Bessemer Campus,1100 9th Ave SW,Bessemer,AL,35022,E,,Private,,T,3600,,,,,,,200-8,33.373878,-86.991847,,LD,,,
15255,ELEC,Kearny Pearson Ford,7303 Clairemont Mesa Blvd,San Diego,CA,92111,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.831592,-117.161613,,,,,J1772
15256,LPG,AmeriGas,1631 Redoak St,Harrisonburg,VA,22801,E,,Public,,,,,,,,,,200-8,38.478367,-78.867566,,,FALSE,,
15257,CNG,Clean Energy - Philadelphia International Airport - Wally Park,1 Scott Way,Philadelphia,PA,19113,E,,Public - Card key at all times,,Q,3600,,,,,,,GPS,39.872606,-75.260831,,MD,,,
15258,ELEC,Queen Anne Square,200 West Mercer Street Suite 106,Seattle,WA,98119,E,,Public - Card key at all times,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6246042,-122.3593182,,,,,J1772
15259,ELEC,Green Square Public Parking Garage - Level B1,120 W Edenton St,Raleigh,NC,27603,E,,Private,,,,2,12,,,,,GPS,35.78136,-78.6412,,,,,NEMA520 J1772
15260,CNG,TECO Peoples Gas,15779 W Dixie Hwy,North Miami Beach,FL,33162,E,,Private,,Q,3600,,,,,,,200-8,25.920899,-80.156593,,MD,,,
15261,LPG,Los Angeles Unified School District,524 15th St,Los Angeles,CA,90015,E,,Private,,,,,,,,,,200-8,34.0316323,-118.2571897,,,FALSE,,
15262,CNG,Norwich Public Utilities,168 W Town St,Norwich,CT,6360,P,4/15/15,PLANNED - not yet accessible (Public - Credit card at all times),,Q,3600,,,,,,,200-8,41.5558863,-72.1078146,,MD,,,
15263,LPG,U-Haul,400 US 1 Bypass,Portsmouth,NH,3801,E,,Public,,,,,,,,,,200-8,43.0689344,-70.7780429,,,TRUE,,
15264,ELEC,Twin Peaks- Shenandoah>>>Under Construction,18310 Interstate 45 Frontage,Shenandoah,TX,77384,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,30.192419,-95.454101,,,,,J1772
15265,ELEC,SOULBRAIN MI,47050 5 Mile Rd,Northville,MI,48168,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.3956757,-83.5063782,,,,,NEMA520 J1772
15266,ELEC,Benton Nissan,1834 US Highway 78 E,Oxford,AL,36203,E,,Public - Call ahead,,,,,1,,,,,200-8,33.6148266,-85.7999231,,,,,J1772
15267,LPG,Williams Fuel,1406 W St James St,Tarboro,NC,27886,E,,Public - Call ahead,,,,,,,,,,GPS,35.8835,-77.5529,,,FALSE,,
15268,ELEC,Toyota of Hollywood,6000 Hollywood Blvd,Hollywood,CA,90028,E,,Private,,,,,2,,,,,200-8,34.1014581,-118.3218375,,,,,J1772
15269,LPG,Hicksgas,2201 E University,Urbana,IL,61802,E,,Public - Call ahead,,,,,,,,,,200-8,40.114437,-88.182292,,,FALSE,,
15270,ELEC,Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,E,,Public - Call ahead,,,,,1,,,,,200-8,37.759931,-121.463173,,,,,J1772
15271,ELEC,Blue Parking Lot,11th Ave & S Meridian,Puyallup,WA,98371,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,47.18111,-122.293105,,,,,J1772
15272,LPG,Keystone Propane,Route 507,Greentown,PA,18426,E,,Public,,,,,,,,,,GPS,41.317719,-75.311694,,,FALSE,,
15273,E85,Break Time Convenience Store #3083,808 E Broadway,Sedalia,MO,65301,E,,Public,,,,,,,,,,200-8,38.7035572,-93.2177289,,,,TRUE,
15274,ELEC,FVIA,1996 S Kirk Rd,Geneva,IL,60134,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.8722156,-88.2797613,,,,,J1772
15275,LPG,Oklahoma Liquefied Gas,8308 SW 3rd St,Oklahoma City,OK,73128,E,,Public,,,,,,,,,,200-8,35.462048,-97.661315,,,TRUE,,
15276,ELEC,CLUB@HARBOR PNT,475 E Strawberry Dr,Mill Valley,CA,94941,E,,Public,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.8844969,-122.5019772,,,,,NEMA520 J1772
15277,LPG,Dale's Propane,50 W US 270,McAlester,OK,74501,E,,Public - Call ahead,,,,,,,,,,200-8,34.9333116,-95.7698315,,,TRUE,,
15278,ELEC,Magic Nissan of Everett,10500 Highway 99 S,Everett,WA,98204,E,,Private,,,,,1,,,,,200-8,47.9024565,-122.2463661,,,,,J1772
15279,CNG,Clean Energy - Valero #4079,2210 S Colorado Blvd,Denver,CO,80222,E,,Public - Card key at all times,,Q,3000,,,,,,,200-8,39.6764352,-104.940481,,LD,,,
15280,LPG,The Store,3558 Highway 27 N,Sulphur,LA,70663,E,,Public - Call ahead,,,,,,,,,,200-8,30.3119403,-93.3682334,,,FALSE,,
15281,ELEC,"Walgreens - Broomfield, CO #4025",5190 West 120th Ave,Broomfield,CO,80020,E,,Public - Card key at all times,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.9142939,-105.0624438,,,,,J1772
15282,ELEC,COMED,1040 N Janes Ave,Bolingbrook,IL,60440,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.7326929,-88.0405249,,,,,J1772
15283,LPG,Greenville Automatic Gas Co,2393 FM 118,Greenville,TX,75401,E,,Public,,,,,,,,,,200-8,33.1397067,-96.0731216,,,TRUE,,
15284,ELEC,ELEMENT HOTEL,10555 Discovery Dr,Las Vegas,NV,89135,E,,Public,,,,1,,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,36.1218796,-115.3231888,,,,,NEMA520
15285,ELEC,ORLANDO HEALTH,555 W State Rd 434,Longwood,FL,32750,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.6998482,-81.3535538,,,,,NEMA520 J1772
